iter	RMSE
4307	0.02778872931
4308	0.02778398545
4309	0.02777323305
4310	0.02776519286
4311	0.02775345412
4312	0.02774361302
4313	0.02773302363
4314	0.02772313239
4315	0.0277075635
4316	0.02770268244
4317	0.02769441341
4318	0.02768378992
4319	0.02767340315
4320	0.02767057874
4321	0.02766044158
4322	0.02765300525
4323	0.02764308004
4324	0.02763408216
4325	0.02762284941
4326	0.02762207481
4327	0.02761150402
4328	0.02760381386
4329	0.02760035308
4330	0.02759458455
4331	0.02758723387
4332	0.02757593022
4333	0.02757119151
4334	0.02756215995
4335	0.02755611082
4336	0.02755091186
4337	0.02754154254
4338	0.02753349041
4339	0.02752471564
4340	0.02751845781
4341	0.02750605718
4342	0.02750113146
4343	0.02749386504
4344	0.02748579856
4345	0.0274784876
4346	0.02747666958
4347	0.02746199484
4348	0.02745425592
4349	0.02744847976
4350	0.02743940257
4351	0.02743735096
4352	0.02742932315
4353	0.02742045288
4354	0.02741257672
4355	0.02740527663
4356	0.02740488573
4357	0.02739880415
4358	0.02739282564
4359	0.02739218691
4360	0.02737912864
4361	0.02736986178
4362	0.02736612351
4363	0.02735635574
4364	0.02735586759
4365	0.02735546328
4366	0.02734677417
4367	0.02733371242
4368	0.02732128375
4369	0.02731618701
4370	0.02730715035
4371	0.02729478109
4372	0.02728802113
4373	0.02727473431
4374	0.0272661193
4375	0.02725934512
4376	0.02725095842
4377	0.02724468872
4378	0.02723275038
4379	0.02722211455
4380	0.02722016254
4381	0.02721119184
4382	0.02721078778
4383	0.02720378354
4384	0.02719505531
4385	0.0271883292
4386	0.02718185161
4387	0.02717301789
4388	0.02716715268
4389	0.02716219796
4390	0.02715822791
4391	0.02715654391
4392	0.02715163094
4393	0.02714631296
4394	0.02714413559
4395	0.02714299172
4396	0.02713436122
4397	0.02712823547
4398	0.02711816934
4399	0.02710627987
4400	0.02709516487
4401	0.02708636978
4402	0.02708520761
4403	0.02708214437
4404	0.02707318057
4405	0.02706756554
4406	0.02705246517
4407	0.0270467179
4408	0.02703858382
4409	0.02702942928
4410	0.02701844537
4411	0.02701060172
4412	0.02700481046
4413	0.02698705159
4414	0.02697597554
4415	0.02696994699
4416	0.02695864342
4417	0.02695346757
4418	0.02694533025
4419	0.02693891169
4420	0.02693144209
4421	0.02692146825
4422	0.02691209451
4423	0.02689908195
4424	0.02689314607
4425	0.02688216933
4426	0.02687826997
4427	0.02687725654
4428	0.02687523477
4429	0.02687480699
4430	0.02687434528
4431	0.02686046782
4432	0.02685292761
4433	0.02684700871
4434	0.02684477647
4435	0.02683792695
4436	0.02682328948
4437	0.0268161783
4438	0.02680933726
4439	0.0268031965
4440	0.02679635922
4441	0.02678404136
4442	0.0267733305
4443	0.02676461375
4444	0.02675503713
4445	0.02675121717
4446	0.02674646014
4447	0.02673741105
4448	0.02673472856
4449	0.0267267327
4450	0.026722623
4451	0.02671393588
4452	0.02670430795
4453	0.02669774018
4454	0.02668700363
4455	0.0266768846
4456	0.02667301456
4457	0.02666269892
4458	0.02666097588
4459	0.02665818766
4460	0.02664788083
4461	0.02663865199
4462	0.02662776709
4463	0.02662263636
4464	0.02661374911
4465	0.02660302393
4466	0.02659375994
4467	0.02658738516
4468	0.0265792487
4469	0.02656819533
4470	0.02656048824
4471	0.0265469933
4472	0.02653970562
4473	0.02653254854
4474	0.02651826267
4475	0.02650968279
4476	0.02650155579
4477	0.02649590364
4478	0.02648677145
4479	0.02648545858
4480	0.02647605664
4481	0.02646170467
4482	0.02645963819
4483	0.0264553614
4484	0.02644451601
4485	0.02644075805
4486	0.0264325854
4487	0.02641973441
4488	0.0264113697
4489	0.02639852263
4490	0.02638907566
4491	0.02637760595
4492	0.02636422262
4493	0.02635530585
4494	0.02634808954
4495	0.02634073937
4496	0.02633800729
4497	0.0263308809
4498	0.02632543909
4499	0.02631836612
4500	0.02630964
4501	0.02630144409
4502	0.02629246966
4503	0.02628425642
4504	0.02627195325
4505	0.02626075725
4506	0.02625660104
4507	0.02624832385
4508	0.02624066409
4509	0.02623111125
4510	0.02622700518
4511	0.02622333228
4512	0.02621202442
4513	0.02620353459
4514	0.02619239278
4515	0.0261850458
4516	0.02617804716
4517	0.02616699062
4518	0.02616201938
4519	0.02615113594
4520	0.02614157924
4521	0.02613390319
4522	0.02612467622
4523	0.02611445418
4524	0.02610701621
4525	0.02609523083
4526	0.02609251107
4527	0.02608121769
4528	0.02607379077
4529	0.02606691306
4530	0.02605698804
4531	0.02604874623
4532	0.02604489521
4533	0.02603816983
4534	0.02602886837
4535	0.02602087958
4536	0.02601038971
4537	0.02600217809
4538	0.02599653542
4539	0.02598400032
4540	0.02597957142
4541	0.02597565265
4542	0.02596936212
4543	0.02596475563
4544	0.02595232451
4545	0.02594557619
4546	0.02594218275
4547	0.02593340625
4548	0.02592467425
4549	0.025919811
4550	0.02591947772
4551	0.02591256887
4552	0.02590642726
4553	0.02590140133
4554	0.02589673667
4555	0.02588490391
4556	0.02587692895
4557	0.02587017513
4558	0.02586260904
4559	0.02585778874
4560	0.02585287808
4561	0.02584465541
4562	0.02583570297
4563	0.02582805041
4564	0.02582609972
4565	0.02581738683
4566	0.02581005877
4567	0.02580276618
4568	0.02579427848
4569	0.02578758818
4570	0.02577998406
4571	0.02577527318
4572	0.02576530452
4573	0.02575653152
4574	0.02574823368
4575	0.0257465026
4576	0.02573550997
4577	0.02572979165
4578	0.02572416461
4579	0.02572194206
4580	0.02571518911
4581	0.0257059876
4582	0.02569932895
4583	0.02569054302
4584	0.02568410884
4585	0.02567910485
4586	0.02567343773
4587	0.02566551307
4588	0.02565372606
4589	0.025647232
4590	0.02563905563
4591	0.02563190762
4592	0.02562941493
4593	0.02562241885
4594	0.02561589906
4595	0.02560999858
4596	0.02560442943
4597	0.02560025982
4598	0.02558783052
4599	0.02558747358
4600	0.02557531566
4601	0.02556305931
4602	0.0255626334
4603	0.02555737278
4604	0.02555236786
4605	0.02554801091
4606	0.02554124017
4607	0.02553353924
4608	0.02552418687
4609	0.02551536924
4610	0.02550623299
4611	0.02550468222
4612	0.02549526353
4613	0.0254892377
4614	0.02548011511
4615	0.02547202718
4616	0.02546399367
4617	0.02546094757
4618	0.0254551684
4619	0.02545022441
4620	0.02543944447
4621	0.02543535934
4622	0.02542381129
4623	0.02541547137
4624	0.02540685524
4625	0.0254065501
4626	0.02539396251
4627	0.0253903872
4628	0.02538225098
4629	0.02537381139
4630	0.02536589492
4631	0.02535976528
4632	0.02535505459
4633	0.02534646987
4634	0.0253408836
4635	0.02533378136
4636	0.02532804112
4637	0.02531613468
4638	0.02531073807
4639	0.0253075378
4640	0.0252952742
4641	0.02528210689
4642	0.0252770807
4643	0.02526790066
4644	0.02526375639
4645	0.0252563719
4646	0.02525007871
4647	0.02524468744
4648	0.02523695588
4649	0.02522900822
4650	0.02521949818
4651	0.02521470232
4652	0.0252102984
4653	0.02520384199
4654	0.02519727715
4655	0.02519545352
4656	0.02518781544
4657	0.02517719918
4658	0.02516464314
4659	0.02516198522
4660	0.02516017554
4661	0.02514673512
4662	0.02513943812
4663	0.02512705303
4664	0.02512193655
4665	0.0251115809
4666	0.02510205819
4667	0.02509067286
4668	0.02509018882
4669	0.02508434637
4670	0.02507672022
4671	0.02506288743
4672	0.02506230586
4673	0.0250559345
4674	0.02505286582
4675	0.02504689067
4676	0.02503366378
4677	0.0250328411
4678	0.02502484472
4679	0.02501988766
4680	0.02501319649
4681	0.02500796516
4682	0.02499818064
4683	0.02498943764
4684	0.02498483139
4685	0.02498046738
4686	0.02496847438
4687	0.02496436523
4688	0.02495211061
4689	0.02494175459
4690	0.02492848692
4691	0.024919875
4692	0.02491943617
4693	0.02491300572
4694	0.02490426503
4695	0.02489666031
4696	0.02489497163
4697	0.02488786634
4698	0.02488415467
4699	0.02488349882
4700	0.02487827879
4701	0.02486754901
4702	0.02486125587
4703	0.02484649715
4704	0.02484164906
4705	0.02483863034
4706	0.02483546434
4707	0.02483195818
4708	0.02482545425
4709	0.02482065868
4710	0.02480716467
4711	0.0248027206
4712	0.02479375663
4713	0.0247793196
4714	0.02477195212
4715	0.02476129342
4716	0.0247520806
4717	0.02474743421
4718	0.02474102401
4719	0.02473365106
4720	0.02472646326
4721	0.02471708839
4722	0.02471026626
4723	0.0247044649
4724	0.02469118066
4725	0.02468610998
4726	0.02467779451
4727	0.02467499769
4728	0.02467252762
4729	0.02466408749
4730	0.02465314765
4731	0.02464302441
4732	0.0246390694
4733	0.0246290922
4734	0.02462669975
4735	0.02461484527
4736	0.02460729704
4737	0.02459980415
4738	0.02459265412
4739	0.02458779528
4740	0.02458066197
4741	0.0245715043
4742	0.02456945918
4743	0.02456173364
4744	0.02455577664
4745	0.02455060652
4746	0.02454189315
4747	0.024534239
4748	0.02453080503
4749	0.02451787035
4750	0.02450560309
4751	0.02450480343
4752	0.02449796911
4753	0.02449136867
4754	0.02448642922
4755	0.02448324255
4756	0.02447655567
4757	0.02446935547
4758	0.02446422224
4759	0.02445403142
4760	0.02444476281
4761	0.02443563298
4762	0.02443533885
4763	0.02442340505
4764	0.02441683518
4765	0.02441055707
4766	0.02440289345
4767	0.02439297668
4768	0.02439138059
4769	0.02438202316
4770	0.02437611838
4771	0.02437193199
4772	0.02436420805
4773	0.02435442216
4774	0.02434378384
4775	0.02433705101
4776	0.0243290947
4777	0.02432054906
4778	0.02431676482
4779	0.02431204121
4780	0.0243027828
4781	0.02429816247
4782	0.02429776589
4783	0.02429353449
4784	0.02428703842
4785	0.02427868007
4786	0.02427454429
4787	0.02426913133
4788	0.02426014795
4789	0.02425195592
4790	0.02424128009
4791	0.02423518809
4792	0.02422660495
4793	0.02421762146
4794	0.02421465825
4795	0.02421124457
4796	0.0242046366
4797	0.02419686322
4798	0.02419327588
4799	0.02418611331
4800	0.02417688766
4801	0.02417205451
4802	0.02416710175
4803	0.02416111838
4804	0.02415453285
4805	0.0241436836
4806	0.02413322704
4807	0.0241279263
4808	0.02412139837
4809	0.02411299776
4810	0.02410848691
4811	0.02410232772
4812	0.02409965615
4813	0.02409379011
4814	0.02408770224
4815	0.02408236863
4816	0.02407959094
4817	0.02407518111
4818	0.02406964159
4819	0.02406124756
4820	0.02405126851
4821	0.02404056461
4822	0.02403673973
4823	0.0240291439
4824	0.02402393932
4825	0.02401083789
4826	0.02400188476
4827	0.0240016488
4828	0.02399760373
4829	0.02398599825
4830	0.02397964605
4831	0.02397392742
4832	0.02397135474
4833	0.02396955696
4834	0.0239654352
4835	0.02395746681
4836	0.02395011955
4837	0.02394649535
4838	0.02393685817
4839	0.02392986348
4840	0.02392336148
4841	0.02391164911
4842	0.02390342058
4843	0.02390170827
4844	0.02389009822
4845	0.02388882577
4846	0.02388581692
4847	0.0238744601
4848	0.02387216158
4849	0.02387189408
4850	0.02386292672
4851	0.02385480501
4852	0.02385009521
4853	0.02384620388
4854	0.02383889973
4855	0.02383208424
4856	0.02382488032
4857	0.02381974045
4858	0.02381559765
4859	0.02381519022
4860	0.02381013664
4861	0.02380366712
4862	0.02379522153
4863	0.02378784147
4864	0.02378340133
4865	0.02377610646
4866	0.02377574791
4867	0.02376838266
4868	0.02376027278
4869	0.0237488043
4870	0.02374193509
4871	0.02373578968
4872	0.02373221168
4873	0.02372751911
4874	0.02372097482
4875	0.02371443283
4876	0.02370587614
4877	0.02370010148
4878	0.02369138556
4879	0.02368222364
4880	0.02367467924
4881	0.02367430182
4882	0.02366412817
4883	0.0236609596
4884	0.02365369171
4885	0.02364584099
4886	0.02363516639
4887	0.0236228479
4888	0.02361448787
4889	0.02360916706
4890	0.02360163583
4891	0.02359093344
4892	0.02358400179
4893	0.02358377386
4894	0.02357718708
4895	0.02357269677
4896	0.02356990555
4897	0.02356818228
4898	0.02356045149
4899	0.02354966782
4900	0.02354453671
4901	0.02353814519
4902	0.02353151214
4903	0.02351983388
4904	0.0235154184
4905	0.02351007346
4906	0.02350160728
4907	0.02349621803
4908	0.0234893579
4909	0.02348123752
4910	0.02347014274
4911	0.02346968947
4912	0.02346094939
4913	0.02344987994
4914	0.02344590757
4915	0.0234456649
4916	0.02343871064
4917	0.02342926293
4918	0.02342638208
4919	0.02342438841
4920	0.02342351762
4921	0.02341874578
4922	0.023414172
4923	0.02340760831
4924	0.02340148167
4925	0.02339528893
4926	0.02338919601
4927	0.02338581225
4928	0.02337463762
4929	0.02336653029
4930	0.02335506497
4931	0.02334878873
4932	0.02333638602
4933	0.02333266717
4934	0.0233324253
4935	0.02332964541
4936	0.02332529035
4937	0.02332126099
4938	0.02332084814
4939	0.02331238226
4940	0.02330493643
4941	0.02330469825
4942	0.02329795959
4943	0.02329302903
4944	0.02328991144
4945	0.02328327436
4946	0.02327291893
4947	0.02326309206
4948	0.0232504645
4949	0.02324358194
4950	0.02323797954
4951	0.02323136915
4952	0.02322493395
4953	0.02321827289
4954	0.02321259965
4955	0.02320659309
4956	0.02320109837
4957	0.02319163834
4958	0.02318133826
4959	0.02317596539
4960	0.02316774581
4961	0.02315878723
4962	0.02314873035
4963	0.02314317472
4964	0.02313686072
4965	0.02313164834
4966	0.02311998755
4967	0.02311492823
4968	0.02310929927
4969	0.02309831981
4970	0.02309384594
4971	0.02308525158
4972	0.0230767595
4973	0.02307154098
4974	0.02306968535
4975	0.02306751688
4976	0.02306218911
4977	0.02305068579
4978	0.02305045961
4979	0.02304087469
4980	0.02303634231
4981	0.023033526
4982	0.02303072777
4983	0.02303031108
4984	0.0230232222
4985	0.02301267701
4986	0.02300868525
4987	0.02299926542
4988	0.02299347022
4989	0.02298916507
4990	0.02298085853
4991	0.0229786379
4992	0.02297436009
4993	0.0229655813
4994	0.02295953436
4995	0.02295378105
4996	0.02295152836
4997	0.02294952908
4998	0.02293959101
4999	0.02293363837
